order,family,subfamily,genus,specificEpithet,scientificName,habitat,traitName,traitValue,traitAssignmentLevel,basisOfRecord,referenceNumber,referenceTitle1,referenceDOI1,referenceTitle2,referenceDOI2,referenceTitle3,referenceDOI3,referenceTitle4,referenceDOI4,referenceTitle5,referenceDOI5,referenceTitle6,referenceDOI6,referenceTitle7,referenceDOI7,referenceTitle8,referenceDOI8,referenceTitle9,referenceDOI9,referenceTitle10,referenceDOI10,referenceTitle11,referenceDOI11,referenceTitle12,referenceDOI12
Diptera,Muscidae,Coenosiinae,Schoenomyza,dorsalis,Schoenomyza dorsalis,Terrestrial,larvalDiet,Predaceous,Subfamily,literatureData,1,"First report of ""hunter-fly"" Coenosia attenuata (Diptera: Muscidae) in Mexico",10.1653/024.100.0126,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Schoenomyza,litorella,Schoenomyza litorella,Terrestrial,larvalDiet,Predaceous,Subfamily,literatureData,1,"First report of ""hunter-fly"" Coenosia attenuata (Diptera: Muscidae) in Mexico",10.1653/024.100.0126,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,aerea,Spilogona aerea,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,almqvistii,Spilogona almqvistii,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,arctica,Spilogona arctica,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,arcticola,Spilogona arcticola,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,baltica,Spilogona baltica,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,contractifrons,Spilogona contractifrons,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,deflorata,Spilogona deflorata,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,denudata,Spilogona denudata,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,dorsata,Spilogona dorsata,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,fatima,Spilogona fatima,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,griseola,Spilogona griseola,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,imitatrix,Spilogona imitatrix,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,malaisei,Spilogona malaisei,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,megastoma,Spilogona megastoma,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,melanosoma,Spilogona melanosoma,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,micans,Spilogona micans,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,monacantha,Spilogona monacantha,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,novaesibiriae,Spilogona novaesibiriae,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,novemmaculata,Spilogona novemmaculata,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,obscuripennis,Spilogona obscuripennis,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,opaca,Spilogona opaca,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,pacifica,Spilogona pacifica,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,puberula,Spilogona puberula,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,sanctipauli,Spilogona sanctipauli,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,sororcula,Spilogona sororcula,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,suspecta,Spilogona suspecta,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,tendipes,Spilogona tendipes,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,tornensis,Spilogona tornensis,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,trigonata,Spilogona trigonata,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,tundrae,Spilogona tundrae,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Coenosiinae,Spilogona,zaitzevi,Spilogona zaitzevi,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"A key to the species of Spilogona Schnabl from China, with descriptions of four new species from the Qinghai–Xizang (Tibetan) Plateau (Diptera: Muscidae)",10.1111/j.1479-8298.2007.00257.x,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Dasyphora,Dasyphora sp.,Dasyphora,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mesembrina,latreillii,Mesembrina latreillii,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Morellia,podagrica,Morellia podagrica,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Musca,autumnalis,Musca autumnalis,Terrestrial,larvalDiet,Predaceous,Species,literatureData,4,"Bionomics of the face fly, Musca autumnalis. ",10.1146/annurev.ento.42.1.503,Predator - prey relationship between insect larvae: growth of Sphaeridium larvae (Coleoptera: Hydrophilidae) under time constraints through predation on Musca autumnalis maggots (Diptera: Muscidae),10.1139/z97-841,Efficacy of Broilers as a Method of Face Fly (Musca autumnalis De Geer) Larva Control for Organic Dairy Production,10.3390/ani10122429,Dividing the pie: differential dung pat size utilization by sympatric Haematobia irritans and Musca autumnalis,10.1111/mve.12166,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,affinis,Mydaea affinis,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,detrita,Mydaea detrita,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,furtiva,Mydaea furtiva,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,neglecta,Mydaea neglecta,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,occidentalis,Mydaea occidentalis,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,alpalis,Mydaea palpalis,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,pseudonubila,Mydaea pseudonubila,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Mydaea,winnemana,Mydaea winnemana,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,1,"Morpho-ecological characteristic of immature stages of the genus Mydaea (Diptera, Muscidae)",10.1134/S0013873814050042,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Neomyia,cornicina,Neomyia cornicina,Terrestrial,larvalDiet,Saprophagous,Species,literatureData,1,Topical treatment of calves with synthetic pyrethroids: effects on the non-target dung fly Neomyia cornicina (Diptera: Muscidae),10.1079/BER200079,,,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Muscinae,Stomoxys,calcitrans,Stomoxys calcitrans,SemiAquatic,larvalDiet,Predaceous,Species,literatureData,6,Egg-laying decisions based on olfactory cues enhance offspring fitness in Stomoxys calcitrans L. (Diptera: Muscidae),10.1038/s41598-019-40479-9,Shared volatile organic compounds between camel metabolic products elicits strong Stomoxys calcitrans attraction,10.1038/s41598-020-78495-9,"Development of a protocol testing the ability of Stomoxys calcitrans (Linnaeus, 1758) (Diptera: Muscidae) to transmit Besnoitia besnoiti (Henry, 1913) (Apicomplexa: Sarcocystidae)",10.1007/s00436-012-3157-6,"The genome of the stable fly, Stomoxys calcitrans, reveals potential mechanisms underlying reproduction, host interactions, and novel targets for pest control",10.1186/s12915-021-00975-9,Behavioural and electroantennogram responses of the stable fly (Stomoxys calcitrans L.) to plant essential oils and their mixtures with attractants,10.1002/ps.3547,Infection of pigs with African swine fever virus via ingestion of stable flies (Stomoxys calcitrans),10.1111/tbed.12918,,,,,,,,,,,,
Diptera,Muscidae,Mydaeinae,Graphomya,minuta,Graphomya minuta,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Mydaeinae,Myospila,meditabunda,Myospila meditabunda,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,annosa,Helina annosa,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,cinerella,Helina cinerella,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,depuncta,Helina depuncta,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,evecta,Helina evecta,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,flavisquama,Helina flavisquama,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,fulvisquama,Helina fulvisquama,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,laxifrons,Helina laxifrons,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,obscurata,Helina obscurata,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,pectinata,Helina pectinata,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,reversio,Helina reversio,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,rufitibia,Helina rufitibia ,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,setiventris,Helina setiventris,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,spinosa,Helina spinosa,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,subvittata,Helina subvittata,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Helina,troene,Helina troene,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Lophosceles,minimus,Lophosceles minimus,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Lophosceles,frenatus,Lophosceles frenatus,Terrestrial,larvalDiet,Saprophagous,Family,literatureData,2,"Complete tribal sampling reveals basal split in Muscidae (Diptera), confirms saprophagy as ancestral feeding mode, and reveals an evolutionary correlation between instar numbers and carnivory",10.1016/j.ympev.2014.05.027,Application of COI gene for identification of some economically and forensically important muscid flies of India (Diptera: Muscidae). ,10.1007/s42690-021-00494-8,,,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Phaonia,apicalis,Phaonia apicalis,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,3,"Morpho-Ecological Characteristics of Immature Stages of Xylobiont Species of the Genus Phaonia Robineau-Desvoidy, 1830 (Muscidae, Diptera) Inhabiting Tree Holes and Sap Accumulations.",10.1134/S0013873819020118,"On the ecology of Phaonia larvae (Diptera, Muscidae)",10.1134/S0013873813030068,"Trophic structure and function in the larvae of predatory muscid flies (Diptera, Muscidae). ",10.1007/s00435-015-0284-5,,,,,,,,,,,,,,,,,,
Diptera,Muscidae,Phaoniinae,Phaonia,apicata,Phaonia apicata,Terrestrial,larvalDiet,Predaceous,Genus,literatureData,3,"Morpho-Ecological Characteristics of Immature Stages of Xylobiont Species of the Genus Phaonia Robineau-Desvoidy, 1830 (Muscidae, Diptera) Inhabiting Tree Holes and Sap Accumulations.",10.1134/S0013873819020118,"On the ecology of Phaonia larvae (Diptera, Muscidae)",10.1134/S0013873813030068,"Trophic structure and function in the larvae of predatory muscid flies (Diptera, Muscidae). ",10.1007/s00435-015-0284-5,,,,,,,,,,,,,,,,,,
